"","Temperature","C99601a_Tech","C99601b_Tech","C86001a_Tech","c86001b_Tech","c81401a_Tech","c81401b_Tech","L11201a_Tech","L11201b_Tech","L22201a_Tech","L22201b_Tech","L19801a_Tech","L19801b_Tech","L11901a_Tech","L11901b_Tech","C74401a_Tech","C74401b_Tech","C76501a_Tech","C76501b_Tech","C61601a_Tech","C61601b_Tech","C15701a_Tech","C15701b_Tech","C67201a_Tech","C67201b_Tech","M7201a_Tech","M7201b_Tech","M77501a_Tech","M77501b_Tech","M77801a_Tech","M77801b_Tech","M52407a_Tech","M52407b_Tech","M87401a_Tech","M87401b_Tech","M88301a_Tech","M88301b_Tech","M11608a_Tech","M11608b_Tech","M41708a_Tech","M41708b_Tech","M9702a_Tech","M9702b_Tech","M10302a_Tech","M10302b_Tech","M10002a_Tech","M10002b_Tech","M42309a_Tech","M42309b_Tech","C16a_Tech","C16b_Tech","C21a_Tech","C21b_Tech","C17a_Tech","C17b_Tech","C15a_Tech","C15b_Tech","C31a_Tech","C31b_Tech","C39a_Tech","C39b_Tech","C34a_Tech","C34b_Tech","C40a_Tech","C40b_Tech","C29a_Tech","C29b_Tech","C03a_Tech","C03b_Tech","C06a_Tech","C06b_Tech","C04a_Tech","C04b_Tech","C99601a_Auto","C99601b_Auto","C86001a_Auto","c86001b_Auto","c81401a_Auto","c81401b_Auto","L11201a_Auto","L11201b_Auto","L22201a_Auto","L22201b_Auto","L19801a_Auto","L19801b_Auto","L11901a_Auto","L11901b_Auto","C74401a_Auto","C74401b_Auto","C76501a_Auto","C76501b_Auto","C61601a_Auto","C61601b_Auto","C15701a_Auto","C15701b_Auto","C67201a_Auto","C67201b_Auto","M7201a_Auto","M7201b_Auto","M77501a_Auto","M77501b_Auto","M77801a_Auto","M77801b_Auto","M52407a_Auto","M52407b_Auto","M87401a_Auto","M87401b_Auto","M88301a_Auto","M88301b_Auto","M11608a_Auto","M11608b_Auto","M41708a_Auto","M41708b_Auto","M9702a_Auto","M9702b_Auto","M10302a_Auto","M10302b_Auto","M10002a_Auto","M10002b_Auto","M42309a_Auto","M42309b_Auto","C16a_Auto","C16b_Auto","C21a_Auto","C21b_Auto","C17a_Auto","C17b_Auto","C15a_Auto","C15b_Auto","C31a_Auto","C31b_Auto","C39a_Auto","C39b_Auto","C34a_Auto","C34b_Auto","C40a_Auto","C40b_Auto","C29a_Auto","C29b_Auto","C03a_Auto","C03b_Auto","C06a_Auto","C06b_Auto","C04a_Auto","C04b_Auto"
"1",45,-0.0618767230319125,-0.00604148027642522,0.027713329446324,0.0494306481342618,0.0180373845743646,-0.307949631570659,-0.146440568147368,-0.108037012543418,-0.0854382553761029,-0.174998575041538,-0.0452022432781812,-0.0539394567855617,-0.131130279271627,-0.0492855619274665,-0.0695597047567773,-0.119461883445005,-0.0258581601218816,-0.0483235401061033,0.208688520569291,-0.0578634783397016,0.0438471669695353,0.0259665600440722,0.0914795078265496,0.0147813341614106,0.0524910762001214,0.113409969656907,-0.0829014977873858,0.142314230339211,-0.0610392849307296,0.086860330525762,-0.0897990890864405,-0.122577758100798,0.136602336244871,0.104097693232908,0.146395841545548,-0.0119977204943937,-0.0245108097486873,-0.07204593522752,-0.0477989357392443,0.0283871459903116,0.0904905309176618,0.154372739829178,0.0229834663917371,-0.129219779418213,-0.0486894426463156,-0.0431199796980215,0.00567154766133053,0.0453558246597731,0.0270213229393424,-0.227507619795468,-0.518929958598797,-0.116950136691862,-0.0812605633483612,-0.0712516715892425,-0.150185494733662,-0.151581293377698,-0.0417146315630878,0.0378758092500612,0.0175825265479659,-0.0186713534387876,-0.0275923149304678,-0.0748342851026084,-0.0283473464934039,0.00640167279046975,0.0138695277889048,0.0832173870951499,-0.0389153553645178,0.192644977675812,-0.0525829310499668,-0.0616174717435377,-0.0777466810212463,-0.0402474913002198,-5.65257113977313e-05,-5.26081075816588e-05,-4.1551720385926e-08,-6.77770758538764e-06,-3.1915493820878e-06,-0.000151139325369783,-0.000158107641698878,5.15688231201462e-05,-0.000369642812438418,-1.31221099163034e-05,-0.000610771516626785,0.000242082028985353,-0.000245061805978345,-2.54361523126285e-05,-9.52058093749126e-06,2.03255814222654e-06,0.000400140807990414,-8.02146685871412e-06,0.000323003018200918,-9.37396218849305e-05,-8.09504187702222e-05,8.39696196406057e-05,-3.47903839106867e-05,-3.04221820347129e-05,-0.000119626046726418,-1.89948371001105e-05,7.46335272517548e-06,3.86846655139473e-05,3.74840909785417e-05,-9.36610791460939e-05,7.03360235446123e-05,-0.000188932011416584,0.000203278278340108,-9.8162578437197e-05,9.91162352480905e-05,0.000128095605148473,0.000292324692066886,-4.3247546562629e-05,2.70231963564557e-05,-2.56851065909947e-05,-3.93300718643237e-05,5.99076176807639e-05,0.00015414659390199,-8.85990359645069e-05,2.41103200387651e-05,5.8599653685946e-05,0.000405280240596916,-0.000134948375874439,9.18775002364803e-07,-0.00571565366557118,-0.000223246175803268,-0.000627698071944986,2.51967699583639e-07,0.000842617550092997,-0.00101834202171725,1.90311777829584e-05,7.34383540047344e-05,-3.54489835745982e-05,-1.12871635538277e-05,-3.41735771366545e-05,-4.80379250522571e-06,-0.00248074905183686,0.000106972310753528,-5.24214642866438e-05,1.89884947560894e-06,-0.000420741157067971,4.30562800351316e-05,-3.41884762578762e-05,-0.000173795555970806,0.000273826435004852,-2.40499319556093e-05,-0.000184164447158871
"2",45.1,-0.0651527977165594,-0.00930553950685803,0.025495494828762,0.042198734163765,0.0185521559241178,-0.220078554963975,-0.151326427532757,-0.117904118790058,-0.0921337465043656,-0.181236542261243,-0.0459362575561482,-0.0636560019034589,-0.137792217968979,-0.0584185267881368,-0.0754163477153282,-0.124090478860685,-0.0263693154943366,-0.0468229939601387,0.225272531735645,-0.0710247561913545,0.010161863734669,-0.00152735972996849,0.088534800486638,0.0102191747982928,0.0605907978920014,0.107953066267704,-0.092636483487612,0.131955145000414,-0.068476778643059,0.12253101898044,-0.0673437665094732,-0.155024358613209,0.137273887774799,0.114913175071242,0.139372942140199,-0.01427252329201,-0.0222684427963001,-0.0576589426707699,-0.051545220499846,0.0459429309710561,0.0895629681195499,0.154490648309386,0.00580929259729467,-0.124653105149581,-0.0706718952106345,-0.0468599280434441,0.0361260367578762,0.0554134049586575,0.0257891653211144,-0.215183409517978,-0.463381298966817,-0.0948082714193326,-0.0765496672573781,-0.0661783073210802,-0.175404290714127,-0.143286673324793,-0.0378972685168258,0.0444463099678878,0.01211630201071,-0.0119474295339849,-0.0312944077550904,0.0120768060803906,-0.0284510620614617,0.00844794857048427,0.0133752400905605,0.0900181783887914,-0.041513759507609,0.199383164738796,-0.0571279183936124,-0.0673874208853888,-0.0703248539906855,-0.0433474131890822,-1.13291943448769e-05,4.64115527264028e-05,1.0756666496176e-07,2.37276306919265e-06,-1.07973404989345e-05,5.43554182598005e-05,0.00012375505261623,-7.46555149235272e-05,2.92971334356418e-05,2.18965594543027e-05,8.31325350845986e-05,-0.000119753171031949,0.000237593773797242,0.000156818019999125,1.53779178182443e-06,-4.33399920842152e-06,-1.58454051170915e-05,8.21635705838109e-06,-0.000208500339971719,5.02458680417289e-05,3.34285102517143e-05,-3.46367097467508e-05,1.31477610866672e-05,2.32828052116087e-05,5.53432132656271e-05,6.19864417027396e-06,-2.16516606869619e-06,-2.19821394909054e-05,-1.57977997519244e-05,3.40795266645749e-05,-3.15141337324997e-05,9.09351049316639e-05,-0.000108876314744936,4.45700541912968e-05,-3.89865571637428e-05,-5.48361147982004e-05,-0.000118744503136709,8.85029129164551e-06,2.75504122506603e-05,-3.62901463962508e-05,8.60230751923866e-06,-2.78799661544746e-05,-5.03577173091394e-05,6.89854698534633e-05,-3.87034317487494e-06,-3.099765028824e-05,-0.000252402358478286,6.0955594064051e-05,-3.82428671208966e-06,0.00393066223556726,-5.18439852272619e-06,0.00118144904423819,3.49602100595203e-07,-0.00040351441690023,0.000600033927090675,-1.70519645970443e-05,4.2883082643733e-06,-2.71937875670221e-06,4.27324556278185e-06,0.000288727548675603,1.81051023588156e-05,0.00126241927707137,-0.000155703093800015,1.46730610234445e-05,-1.32914979553893e-06,0.00015440095959033,1.96211733370629e-06,6.20103768985905e-05,0.000199568535548722,-2.4753949174095e-06,5.36211261292078e-06,7.1585124636729e-06
"3",45.2,-0.069132083838998,-0.00922335743669676,0.0205497900029387,0.0359304386529956,0.0190710749234326,-0.145683900282271,-0.15671998121644,-0.127109936071512,-0.0988771721918917,-0.187217429394391,-0.0484694173901692,-0.0735412588171777,-0.144692229439894,-0.0661162128057356,-0.0811558214469493,-0.127429543103989,-0.0247899544017321,-0.0413409764058608,0.240436625508028,-0.0875575807014015,-0.0202052470907527,0.000955254722344148,0.0868199583832436,0.00367984256494831,0.0399054079492781,0.102502408240618,-0.0898097464126831,0.116805592832558,-0.0493608591646526,0.110344141585612,-0.0347766718254125,-0.200054783047797,0.14675375542323,0.117223216616537,0.147601650362864,-0.007915089228263,-0.0329508881547898,-0.0657145625076308,-0.0448291540704302,0.0278191636368392,0.0722861957592573,0.146892738437232,0.0135579215060167,-0.123125805439286,-0.0767663871277393,-0.0404255767691064,0.0620314677048917,0.0595890827839106,0.0243141607914674,-0.210564226938891,-0.415338920102159,-0.0994020145778128,-0.0723075848472455,-0.0613796305902247,-0.196031317377048,-0.134152095137232,-0.0335926454686076,0.0497183970836203,0.00659918623827189,-0.00710688312400222,-0.0350889207801798,0.0632973506610089,-0.0286479005533426,0.00945283868269172,0.0130458295612746,0.0939763911782074,-0.04270702039907,0.206119263787605,-0.0621209041299434,-0.0714348348244442,-0.0675817919425474,-0.0461006131884494,1.4671214271598e-05,6.37602079189186e-06,-3.03116206643444e-08,2.55760794878347e-06,-6.31841163900125e-07,7.95549429654602e-05,1.93953977186252e-05,4.74821096028694e-05,0.000104309294920069,-3.80653894013309e-06,0.000193905114546311,-8.3473921182271e-05,4.133985303227e-05,-8.81157845335019e-05,3.28105909064159e-06,1.3060476062563e-06,-0.000155441734593174,6.41272536176567e-07,0.000296230983282853,-9.55443500780886e-06,1.51390774127205e-05,-4.43703385626672e-06,1.16087410175075e-05,-1.55585502310841e-05,4.1445557865619e-06,7.77012237534039e-06,-7.44298513596647e-07,8.90008690548483e-06,-4.76343644404302e-06,1.63678281721504e-05,-7.42613475013983e-06,4.35390408033928e-06,4.96218469161084e-05,-5.38452317820186e-07,-1.75206424230288e-05,-1.58416597552319e-05,-2.74780629841842e-05,2.34017335171973e-05,-0.000171294860123396,0.000208834476218807,1.47899536553656e-05,-6.32183481675738e-06,-4.34115547760142e-05,-0.000140344181205636,-1.26749369007584e-05,4.70171131258913e-06,0.000349586622559826,1.14429253490783e-05,2.86303298361525e-06,0.00198957621217828,6.82777464354949e-05,-6.66618589538118e-05,-1.2845114697783e-07,-0.000380804498015878,0.00033481542636961,-4.94345428424344e-06,-3.52213119143229e-05,1.10120375405732e-05,4.6211865426208e-06,-0.000143056879421073,-7.00524148665922e-06,0.000964327355387447,0.000109764190037369,1.8504561271093e-05,-1.37496112899339e-06,0.000145671028387085,-1.15912441504802e-05,3.33899476744915e-05,2.9860015359171e-05,-0.000102973053093444,6.88772571769898e-06,6.0353780876154e-05
"4",45.3,-0.0737565789368019,-0.00750582410978163,0.0142716447145893,0.0302996508015364,0.0195626360438636,-0.0859457146938117,-0.162566008168185,-0.135515618745373,-0.105706154231056,-0.192973256987118,-0.052885392088324,-0.0832274583348736,-0.152059665719713,-0.0715851763702148,-0.0870797170730092,-0.129194829708984,-0.021469147327843,-0.0340163112256751,0.250396230246214,-0.0820599942113032,-0.0373257963331191,0.0067378488165445,0.0842017223666076,0.0188773828242674,0.0378276886900534,0.090260709583649,-0.0831785923203382,0.0932362213476831,-0.0249071910806549,0.0685266595475531,-0.00282039539825804,-0.226662119257662,0.153792594784237,0.121774353798225,0.157127658170469,-0.00261372710044192,-0.042359936139506,-0.0814677586041397,-0.0350654910960775,-0.000790537918952176,0.0374489131256103,0.149985697537845,0.034533523625416,-0.125254567093549,-0.0708007192253529,-0.0410305432275816,0.115962182408401,0.0650074537196379,0.0235705196179627,-0.205745482084524,-0.375377704783007,-0.117230487699359,-0.068091601705088,-0.0569339969324465,-0.213431257058931,-0.124597391638101,-0.0290487129117039,0.0535110552775279,0.00158830654569955,-0.00436311856136217,-0.0385485135210136,0.072326717021502,-0.028374062490374,0.00894709278219298,0.0128144380953887,0.0950780911256499,-0.0427762144769192,0.214763822021709,-0.0671920364141701,-0.0744002225361656,-0.0676815083795206,-0.0488210788407514,2.01012892589842e-05,-7.4225309120837e-05,-1.96976233667687e-07,-3.47185065234847e-06,1.75757908518809e-05,2.17708693449479e-05,-0.000201822234620352,0.000178883714282727,-3.53752457472709e-05,-3.94153581884979e-05,-6.73733119988662e-06,0.000174526698205826,-0.000341238588079252,-0.000351038209514791,-2.2880814973139e-06,8.84493451947468e-06,-0.000113352324235398,-1.28128863648409e-05,0.000227473157179198,-4.74515601952895e-05,-1.728945251582e-05,2.15442383686765e-05,-4.23194829096747e-06,-3.01439946373375e-05,-4.06840576779569e-05,3.35100253662706e-07,9.55291775538457e-07,2.0858265600572e-05,9.60608048479753e-06,-1.45725692059429e-05,1.95696973578109e-05,-6.86304288350293e-05,9.23048050457633e-05,-3.54289433147692e-05,1.86330217741119e-05,3.32084509615989e-05,7.0022488737554e-05,9.20025276801877e-06,-7.14044747167492e-05,8.45912197409363e-05,4.68570173926916e-06,1.88852835720387e-05,1.48838273407107e-05,-8.42299119342918e-05,-5.77578955328918e-06,2.85055130851836e-05,0.000253905244830076,-5.00262115750793e-05,8.18113325213025e-06,-0.00591325323679082,5.10736347722152e-05,-0.0018698174136812,-8.02571010791741e-07,0.000558911549771523,-0.00073581737246283,2.42554315205092e-05,-4.39565942933865e-05,1.13457334768649e-05,-6.60076287878732e-06,-0.000582394017628812,-3.18151051081914e-05,-0.00190353224608099,0.0004168184144302,-2.06673573878933e-05,-7.45656183231454e-08,-0.000220388452676371,-3.86863104593885e-06,-3.59630866281001e-05,-0.000307676276719451,-7.48132865533386e-05,-3.00108274448504e-06,2.57826041591532e-05
"5",45.4,-0.0786266986531046,-0.00618244006039671,0.0080267917502253,0.0244047757040986,0.0199850080329858,-0.0418641006004265,-0.168775895028462,-0.142987587734384,-0.112649475099281,-0.198539423220784,-0.0590801514567044,-0.0922224533424544,-0.160114974181973,-0.0740716365763391,-0.0936446571621139,-0.129162163261424,-0.016949018203384,-0.0271876368455967,0.255148682555563,-0.0591116029651513,-0.0415789208940846,0.00649404731655644,0.0815378745895763,0.0496911599378088,0.0607506572410063,0.07453726101366,-0.0757112249489614,0.0655118165880143,-0.00845838655019973,0.0174780525461559,0.0221063576697239,-0.228578697202602,0.154972297574253,0.130499026235658,0.160669114856336,-0.00142990728910092,-0.045151322933344,-0.0944699155852157,-0.0271621390577957,-0.0246005119524739,-0.00759727311664133,0.162849762155473,0.0605357209122982,-0.129085200376606,-0.0607590138862063,-0.0492834556744911,0.191411094957876,0.0710438830765812,0.0244912956155276,-0.189193741146295,-0.343478227650791,-0.134776724212845,-0.0633159447231956,-0.0527777870169857,-0.229649053822272,-0.115148602240134,-0.0246205641775561,0.0557380478672116,-0.0021598344584541,-0.00389073666728457,-0.0412672339385741,0.0477766196854823,-0.0270634306454976,0.00683425494879683,0.0126127330722702,0.094405213696148,-0.0425582370400356,0.227037978774384,-0.0719180883286043,-0.0772574832439463,-0.0686062122869709,-0.0519344302023475,1.22126294727298e-05,-8.26195456642962e-05,-1.47001533452696e-07,-7.68117038304562e-06,2.21668183480946e-05,-2.42715594118557e-05,-0.000238026904365526,9.23210480510997e-05,-0.000153753317356467,-3.36946353367377e-05,-0.000164870015363903,0.000312782655429995,-0.000385004174068821,-0.000238693150976049,-7.00940957618921e-06,7.60437475416066e-06,-1.24061380036223e-05,-1.30834268884839e-05,-0.000493951934164426,-1.92696175081796e-06,-1.72330068496935e-05,-9.1211556909651e-07,-1.41093678867599e-05,4.74076815930648e-06,-8.72047799971292e-06,-6.59742506915927e-06,-4.20080598938437e-07,-9.3032607945784e-06,5.79969703142985e-06,-1.03399983547796e-05,8.86846428003814e-06,-1.41268664691238e-05,-7.84140141046576e-05,-2.96345872932353e-06,1.56389286123232e-05,1.91610690291164e-05,1.66473572812001e-05,-1.57859851043476e-05,0.000265820144726057,-0.000328635684283449,-5.78252030481873e-06,1.12667037118928e-05,4.13368366442651e-05,0.000235281615169685,7.46455158619705e-06,2.70258548928029e-06,-0.000610258984008066,-3.6319295678433e-05,2.1687673810745e-07,-0.00976308392654641,1.21731278639816e-05,-0.00177992554477139,-1.13726868981021e-06,0.00120856502949041,-0.00121125046525521,3.30217651338315e-05,-2.55558660243842e-05,5.72124646404254e-06,-1.46726453871004e-05,-0.00034834769438944,-1.30215865208158e-05,-0.00363688720167048,0.000276402949139216,-4.8454912759805e-05,8.28103394438927e-07,-0.000444641771091368,7.8234166794081e-06,-6.72020296284912e-05,-0.000377913921382134,2.67464918795555e-06,-6.71153486308186e-06,-1.13114095222001e-05
"6",45.5,-0.0833722988882778,-0.00621282141970373,0.00236498633483654,0.017537124321778,0.0202817556551844,-0.0123563898193437,-0.175246420071691,-0.149429175254857,-0.119718236272394,-0.203884924847772,-0.0667786766485498,-0.100084820219161,-0.168801328115522,-0.0734674162180773,-0.101143756440268,-0.127844917695757,-0.0117471755285412,-0.0222237748280978,0.258079519135999,-0.0503082859651298,-0.042563194514458,0.0064717084013937,0.082318763890271,0.0633023665772448,0.0786929024892231,0.0676371304690046,-0.0652000902827558,0.0448681993051237,-0.00627677071507173,-0.0205726891858929,0.0374434150154195,-0.22159344746255,0.153796271391598,0.137425063418011,0.156922458864818,-0.00156911902000573,-0.0438757979637819,-0.0981720715234673,-0.0237598297898017,-0.0372094361449696,-0.0479311795582036,0.16755312409827,0.0865189869596014,-0.130402157462021,-0.0582547128613414,-0.0512902021500118,0.247794526401473,0.0703276554740894,0.0270733112044916,-0.153787034777004,-0.319032010530499,-0.146316807853885,-0.0576977938611989,-0.0488398602014537,-0.245693312957539,-0.106234745650814,-0.0205994619242895,0.056428662551884,-0.00400840113330579,-0.00539142488323602,-0.0431011024646552,-0.00128252707083271,-0.0244192337897411,0.00313776168724931,0.012354778003627,0.0928696967874305,-0.0426595253735288,0.24232897445354,-0.076063245378717,-0.0806450786739695,-0.0695156283502717,-0.0555767932491276,-1.91325988994345e-06,1.7079939809639e-05,1.0833986820089e-07,-3.79498299708373e-06,-1.63614412090511e-06,-2.72949527545521e-05,1.54139416161696e-05,-0.000178646975670007,-7.79992679124584e-05,1.80524725618577e-05,-7.85144512727272e-05,9.63537805828702e-05,4.74913180274458e-05,0.000223508904342637,-4.23613347629112e-06,-4.08916826183769e-06,6.05386614647976e-05,3.92124010355272e-06,-0.000572687490745456,4.00829361462217e-05,-2.75724920680885e-06,-1.84294535921641e-05,-1.10025883007302e-05,3.21156315434948e-05,2.63811588873401e-05,-8.12399859748899e-06,-1.60010460124606e-06,-2.72712137233913e-05,-2.42561320178277e-06,2.2388547819527e-06,-6.55004308216954e-06,4.40492867412251e-05,-0.000128541245036066,2.74880660018228e-05,1.03786462732528e-06,-8.50465243493105e-06,-4.26341176407128e-05,-2.54866139419082e-05,0.00027920398486663,-0.000324101258108266,-9.23650872550399e-06,-4.52506295954879e-06,2.16160172385451e-05,0.000256450853064832,1.25323730533321e-05,-2.33886278084661e-05,-0.00066794453217151,1.2029340417179e-05,-1.296502242047e-05,-0.00289209827932655,-6.17145351223887e-06,0.00043437085389785,-8.06785008265495e-07,0.000580979186832933,-0.000368570224525936,5.18415035131644e-06,1.21115833802712e-05,-4.38398995499993e-07,-7.58126901568838e-06,0.000427580589420248,3.12590280013484e-05,-0.00144542035014756,-0.00032564789668209,-2.32525515948227e-05,8.51676240869634e-07,-0.000165052565141299,9.81397787955731e-06,-4.62808241311974e-05,-1.88533692438858e-05,6.78992808067977e-05,1.92635417932075e-06,4.62813220509116e-06
"7",45.6,-0.0877701046988823,-0.00679172790721252,-0.00284220392786088,0.0100174860834077,0.0203166539735636,0.00538210143857273,-0.181851951129245,-0.154775428995004,-0.12685430562032,-0.208906593240777,-0.0753659128411982,-0.106573128661438,-0.177697611986125,-0.0702403469135204,-0.108893848857861,-0.126723945911522,-0.00633826742239748,-0.019222061009779,0.259799378504325,-0.0738653102435496,-0.0445892427854834,0.00909620163547946,0.0876530393115924,0.040813300976432,0.0737070967149569,0.0761370991880479,-0.0504595760868822,0.0335327866809286,-0.0182788340684208,-0.0309580082444017,0.0428629882000092,-0.216090788734726,0.152911768924575,0.138564511186041,0.14659014612692,-0.00069543965474126,-0.0416034447679565,-0.0897408243726788,-0.0256252854052988,-0.0371601582993153,-0.0725791090323416,0.154706554861007,0.107949572124109,-0.125911514206454,-0.0690643972782528,-0.0390646399902245,0.2592302564888,0.0568477643435408,0.0304800435688282,-0.108483808018686,-0.300394125997959,-0.15341633798856,-0.0517850392877107,-0.0449994914634351,-0.260351016285849,-0.0981043410295466,-0.0171163779866926,0.0558127748054333,-0.00408251764547932,-0.00825002212565202,-0.0440814258000025,-0.0634905987928507,-0.0204396522575128,-0.00152337058095017,0.0119421559866794,0.0906396390038004,-0.0427328964724686,0.258454519130645,-0.0797103144785382,-0.0843869567053057,-0.0710523970172377,-0.0590529897857413,-1.60434230128226e-05,0.000133929986397152,3.4442442270754e-07,5.07444967013826e-06,-3.10138212951598e-05,-8.48002245207274e-06,0.000360552840104199,-0.000376384008367663,0.00011732795683656,6.99446386501719e-05,0.000152140378833584,-0.0002896884001376,0.000584341530671122,0.000636622356891161,3.64208274681594e-06,-1.60972670272873e-05,8.16584697686325e-05,2.26647252453482e-05,0.000532500887298876,2.22708169206602e-05,9.47221130856467e-06,1.11335227869119e-06,5.27797768537748e-06,1.65441468997614e-05,1.58376850599257e-05,-2.36370208740293e-06,-4.36863862945792e-07,-1.8522811865844e-06,-4.65500484812618e-06,3.32958197541307e-06,-4.22660381413736e-06,2.44048061895563e-05,9.42317115307928e-05,1.17399657101046e-05,-4.07509921966203e-06,-1.36172221811111e-05,-1.30679450512288e-05,-7.13599288586e-06,-0.000256103049039838,0.000355660867389652,-2.98430530827563e-06,-9.79743769794108e-06,-3.4425550897596e-05,-0.000247179018742447,2.52003355853597e-06,-1.71232023959479e-05,0.000698385727801883,5.48359550543047e-05,-5.51744343844215e-06,0.00916750582703236,-8.71779196212166e-06,0.00293092447496969,-6.0448352191514e-08,-0.000861381208929814,0.0010623349566312,-3.57059295411808e-05,5.05517223353364e-05,-5.21149847976714e-06,9.45167339257335e-06,0.00106956200108833,4.18147587376952e-05,0.00289895836871386,-0.000883463035889467,3.30480329352036e-05,4.09888707141719e-07,0.000380525270564484,3.47608591774375e-06,-2.73137937143732e-06,0.000467159681620073,0.000102340256521114,1.46971644630153e-05,4.39085337861966e-05
"8",45.7,-0.0916425492949212,-0.00694893098725184,-0.0077446744664504,0.00250868038548729,0.0199263647433936,0.0142050414924052,-0.188464955175388,-0.158963801331104,-0.133982607392461,-0.213497325377465,-0.0841866042885681,-0.111495231868594,-0.186357947379901,-0.0648781919675963,-0.115850961503412,-0.127345612007475,-0.00119259886500737,-0.018193631078518,0.253312253906377,-0.110118558138888,-0.0372525573756481,0.00535238300593398,0.0922819657074483,0.00228980293830413,0.06230195347095,0.0908589520672818,-0.0334363751427675,0.00974764792594671,-0.028492496417801,-0.0189561235202689,0.043498128863832,-0.206371700647824,0.152147952812716,0.135857748347979,0.135056255628779,0.00182954261088303,-0.042041770553595,-0.0757105456739705,-0.0288317937552262,-0.0350444133730488,-0.0815069399610415,0.138402316141676,0.121339387132316,-0.114896798020121,-0.0835811145864741,-0.0209346329020029,0.240208929783079,0.0286181222177966,0.0338465898417264,-0.0659054083045571,-0.285814321433215,-0.157921063547259,-0.0462666889476953,-0.0411158811461087,-0.272122101279675,-0.0909862346556843,-0.0142775239360403,0.0541403016250416,-0.00280617238296923,-0.0118462384958126,-0.044240648233416,-0.126774453309793,-0.0151380131024956,-0.0063455365591305,0.0112771492246251,0.0876797460175277,-0.0421845430633177,0.273215193431207,-0.0829730848079149,-0.0881858240484902,-0.0739537009050914,-0.0615195482982532,-2.42089869294682e-05,0.000165130703352268,3.31272685640727e-07,1.26959556613427e-05,-3.03712310395145e-05,9.48422871141143e-06,0.00057377744601484,-0.00023745517613714,0.000297126692145779,7.36013396679679e-05,0.000391181592485088,-0.000556770663989697,0.000819016243682578,0.00059006170232339,1.08959464040005e-05,-1.74814728318125e-05,3.35022481816315e-05,2.62821376391678e-05,0.00125341220646639,-1.67947384548744e-05,1.24395785539965e-05,2.5208712751834e-05,1.84896487297079e-05,-1.33335639779038e-05,-1.17510900808309e-05,5.10305117224252e-06,1.69204016445738e-06,3.12437068465755e-05,-2.3831109069083e-06,-1.70060297184536e-06,4.24440805804512e-06,-2.27014891345731e-05,0.000235692250175382,-1.67332225623665e-05,-2.77994706184576e-06,-5.09859804522028e-06,4.23258909182927e-05,1.64558080150654e-05,-0.000639360526827527,0.000743863862306342,4.26022148141504e-06,-6.56488636809185e-06,-6.02666027645196e-05,-0.000587636856906192,-9.39635169104467e-06,4.15520775633888e-06,0.00152597321482659,6.36115952966524e-05,4.87379734075101e-05,0.0181045308755661,-5.00078211026403e-06,0.00378789940247843,7.54719283883436e-07,-0.00206915237740253,0.00216386773468239,-6.17675430576156e-05,6.96293060656366e-05,-7.02617839800144e-06,2.44444337028341e-05,0.000897526159587514,-3.86372006928605e-05,0.0062036575773714,-0.00086482901857648,7.88753616821369e-05,-6.66893998151223e-08,0.000790205853310715,-5.92657427367486e-06,3.33066749710154e-05,0.000732627300732599,9.38884023628406e-05,2.24683455028905e-05,6.16298258517871e-05
