"","Temperature","C99601a","C99601b","C86001a","c86001b","c81401a","c81401b","L11201a","L11201b","L22201a","L22201b","L19801a","L19801b","L11901a","L11901b","C74401a","C74401b","C76501a","C76501b","C61601a","C61601b","C15701a","C15701b","C67201a","C67201b","M7201a","M7201b","M77501a","M77501b","M77801a","M77801b","M52407a","M52407b","M87401a","M87401b","M88301a","M88301b","M11608a","M11608b","M41708a","M41708b","M9702a","M9702b","M10302a","M10302b","M10002a","M10002b","M42309a","M42309b","C16a","C16b","C21a","C21b","C17a","C17b","C15a","C15b","C31a","C31b","C39a","C39b","C34a","C34b","C40a","C40b","C29a","C29b","C03a","C03b","C06a","C06b","C04a","C04b"
"125",57.4,0.244123841252144,0.229467415290832,0.608773302295125,0.165967944780151,-0.195179849580809,-0.00108167449299328,0.694976159127673,0.68203705074797,0.467684848722181,0.541162979486627,0.498392778633818,0.427313968790155,0.580130408864521,1.03210473447933,0.8293138009341,0.438227517145001,0.591060158583521,0.742327786898065,1.06058999021571,0.3400129758486,0.00512555801173448,1.17140981308958,-0.00323719006273752,0.650546690243235,1.03105867489879,0.63208010124874,0.000347598256683554,0.000642834657885534,0.170404818286486,0.366284321980401,0.177666590399219,0.000888190142533549,0.774503659516548,0.407043285808782,0.264166435659598,-0.180384529718304,0.000122614844595785,0.000746852549571005,1.07092298465152,1.6252104023216,0.852675979211776,-4.79771924894387e-05,1.8196813250848,1.36343311700153,0.00069106728867824,0.80615854634106,1.50486315433612,0.692409746432429,-0.0615622123021599,0.0101037922246471,5.60087732496033e-05,-0.189124076073646,0.106667249699813,-0.15173355759459,-0.606951310121844,0.224369347867334,0.542460669474883,0.157659273521978,0.720700624419886,0.547740429236068,0.645131323668644,0.85043243717075,0.226285094797402,0.360221883568605,4.49295213909499e-05,-0.0518461590204276,-0.0122556507650894,-0.000167508074498787,0.902422409823617,0.834297022596154,-0.0117454845093414,0.554860846069561
"126",57.5,0.278352660418347,0.266847429732085,0.654096914208213,0.200100442260969,-0.149966971583232,0.00387736688662635,0.743982284383406,0.727584741455055,0.523557711726824,0.59766614809447,0.561261774827739,0.478205645529653,0.640103180423585,1.07806205347844,0.896026852777569,0.508500563273875,0.652893205162291,0.802937115654029,1.09923497558933,0.417716089191258,0.0326400787456564,1.23438402990111,0.0114353783506975,0.745916520992843,1.13195177581869,0.745230458363837,-0.0101703708461803,-0.00287926430565559,0.194123611234072,0.367218539994802,0.221271762430322,-0.0024315621773551,0.848154953890406,0.465699046622318,0.279098892828122,-0.147461775172207,-0.000531121726159998,-0.00213964962111745,1.13602668854441,1.71801314319483,0.916059193456335,9.41157495868305e-05,1.89632775286817,1.46710981921302,-0.00320536792457548,0.904361168975213,1.58377679807721,0.769679152227702,-0.0205557262318927,0.0165598229959354,2.53061673190522e-05,-0.127311751387221,0.136699051811845,-0.124848569424544,-0.562138522641845,0.249300234036995,0.591542611253046,0.210417079874228,0.777944142858225,0.616591115578591,0.705896325086243,0.910703552243856,0.245046938594971,0.39348044519889,-0.000281780404255374,-0.00910035905591978,-0.00452562256918976,-0.00633626447970645,0.980577684803081,0.910599394009475,0.00926679488473863,0.608338218108243
"127",57.6,0.315758084312759,0.307067340577596,0.684993426520565,0.236899503262291,-0.102056889951302,0.00742769486371118,0.793218160835974,0.775218390296727,0.577776976329999,0.659614718231272,0.632270797879919,0.539340969838568,0.710159437783866,1.12283120089123,0.964887637663181,0.586207848488121,0.716452096282147,0.871677275543656,1.14579944932395,0.496023499580958,0.0860636969698225,1.30159847874242,0.0470810929628476,0.84131482356966,1.24152584614906,0.865727086776745,-0.00388564122870004,-0.00335169373420504,0.222650053081966,0.371693857242908,0.265032920867112,-0.00467505979011926,0.930088863005343,0.527191262052945,0.294757214690363,-0.108950716016173,-0.000622234648481936,-0.00380477319409194,1.19917693382674,1.81524604384983,0.991537928340378,0.000133385870192869,1.97380947538887,1.57949144007408,-0.00370306699469212,1.00608176356182,1.67172282491569,0.847802250038103,0.0184625601176008,-0.0387020325643114,-6.14196372549156e-06,-0.125620658831344,0.170722794377803,-0.0885746978043446,-0.521742816147238,0.276321329322021,0.645898498431677,0.262059955692329,0.842654110802045,0.687148364257377,0.7706181773441,0.902361265565607,0.265662893726972,0.429358075700558,-0.00051543730338089,0.0367344218068464,0.0207328926602152,-0.00976198034011142,1.06433941167316,0.987165849324227,0.0518588994820668,0.672262449938452
"128",57.7,0.356744068974831,0.348070009142405,0.703913803664145,0.276389382577828,-0.0514971139556111,0.00570452147866889,0.843856710502094,0.828013140303181,0.631123862939278,0.724228964515247,0.709931725926421,0.607359090104768,0.793128257067187,1.17094324408034,1.03617995784931,0.667564612010546,0.784019473401185,0.944960291320552,1.19886626073626,0.559907245400566,0.170323715959841,1.3791870450755,0.108201419615066,0.924457925369909,1.37052963388583,0.987458913231645,0.0395228139438647,0.00236948486286862,0.250410455196547,0.387870580447731,0.308409839086956,-0.000443502284698739,1.01272130250266,0.594131590058848,0.314956523720898,-0.0707980812214297,0.000443271896581425,0.000262025438732331,1.25617359024459,1.89659553584886,1.07287381365155,-5.9870477085619e-05,2.05844209749257,1.68440652612864,0.00267276284983975,1.09762476384667,1.76328085422053,0.918278512145388,0.0559704803814161,-0.128735671994961,-1.12745923450835e-05,-0.154525461912765,0.20902997640397,-0.044172009058174,-0.488942786823113,0.30514912398556,0.706799488418161,0.314741893869205,0.916890387871395,0.761909535878904,0.842091630879384,0.850638380844143,0.296746059739472,0.468499680520742,-0.000437002154592959,0.0858039928410736,0.0631941942272258,-0.00555352840985819,1.15332240907787,1.06518818895376,0.112012159204836,0.743950188622074
"129",57.8,0.401644698167225,0.388345458689672,0.714549225181336,0.318504091622361,0.00149258007289644,-0.00274815703783099,0.897316955193616,0.887693479120834,0.68471054497857,0.789317158288961,0.792788279434047,0.678056585692178,0.891903492576295,1.2262730320634,1.11051019491861,0.749744993261749,0.858005731325033,1.01984406993933,1.25784327271918,0.612677836564586,0.279854877434018,1.46875307801303,0.182970777873023,0.997323994061268,1.51375780272815,1.11518212702575,0.128024581316807,0.0071226900469055,0.281596941688031,0.41381863782865,0.351073990415814,0.0232428812767274,1.097354658625,0.667419752403854,0.340619499422232,-0.0331769078344491,0.00134487345678797,0.0192512355308241,1.31404017686673,1.97340475169606,1.15877704196865,-0.000239421402566881,2.14792227224917,1.77344755161261,0.00797804404515855,1.1711847489093,1.85258423987659,0.987789979895874,0.0925305433751976,-0.206747459043488,2.97591953852153e-05,-0.179708602716144,0.251953960916496,0.00635389836328874,-0.466725568475372,0.335481466012524,0.775580837342582,0.371042713306468,1.00255729379986,0.842779409431991,0.922839202772624,0.79366430298104,0.345213599865766,0.511565806928388,1.35237720854711e-05,0.138100842268435,0.118634898437353,0.0102639401379268,1.24709058786803,1.14616968384402,0.185028874787915,0.819630708251473
"130",57.9,0.450729355261559,0.428963398752669,0.723575151275729,0.363209869954627,0.0567494486010377,-0.0116784087425052,0.954851741203201,0.950474885214349,0.739651707747045,0.854593191228965,0.879589159203055,0.747892355948552,1.00756667551838,1.28989476753274,1.18860746813698,0.834183691803393,0.940397135386962,1.0962536980954,1.3223842457575,0.662690330935043,0.406085801297793,1.57063851482422,0.255583952899476,1.06573458564067,1.6619021837402,1.25645600835575,0.265884456243747,0.00132144400201727,0.322932032707414,0.445032055296136,0.392838372373104,0.0809522501460447,1.18763902835991,0.747543617586823,0.371900085745199,0.00530190755288899,0.000307186686727728,0.0632793010977881,1.38272652427784,2.06514425001299,1.24928495003623,-7.03645197330707e-05,2.23763652242459,1.84061302021998,0.00159327489102383,1.22095488394318,1.93381822308704,1.06671601555014,0.128947208521649,-0.226621278642616,9.63546059931231e-05,-0.172927967563511,0.299716998804606,0.0610549048386613,-0.457011233056523,0.367203695714375,0.853219588634757,0.433261271616691,1.10140921602311,0.929645341142121,1.01369320325394,0.768743980879029,0.409731900284824,0.55915199843264,0.000601305063453649,0.193645694152006,0.182822558781558,0.0397303271754077,1.34533184844365,1.23160200851289,0.266852551121512,0.895836421589446
"131",58,0.503139083770549,0.471753080083247,0.738106794355245,0.41083794276931,0.114701803814846,-0.0132957654215062,1.01637211284535,1.01116846618837,0.797084485050954,0.92015630872839,0.969164274318281,0.818661030355856,1.13029761640621,1.3621356451547,1.27279711835949,0.923498299849942,1.03159790040342,1.17490958672205,1.39294219781754,0.716784944052132,0.534730263568378,1.68406844800982,0.325045916529225,1.13382387042327,1.81330529144282,1.41365378935882,0.443604750720673,-0.0114274973124537,0.376681418015955,0.483224659180054,0.436729917348334,0.169685602769568,1.2861968424391,0.837061249920211,0.409448016347936,0.0467502933649972,-0.00206553095914605,0.128953092461781,1.46768577386773,2.17600327800128,1.34422729233964,0.000350799782697394,2.32343792686222,1.89205897499556,-0.0127313294757558,1.25718806758928,2.00736105820586,1.15477896514457,0.166067871576096,-0.173843014556099,0.000153806200505567,-0.136158501476482,0.351378882959335,0.118828954933491,-0.454243139005772,0.400948427678036,0.937986792563,0.501334055969001,1.21334366991807,1.0219657502065,1.11483820730683,0.798593192028163,0.486461881976404,0.611314051462311,0.00105951303602032,0.252872472121872,0.253817744653685,0.0846398791751515,1.44935587110045,1.32291515802211,0.356144430009004,0.97244892976029
"132",58.1,0.557055764635117,0.518543859448644,0.76525936624011,0.461950499631546,0.176127685226377,0.000190241139013162,1.08114016863775,1.06458532926931,0.858157822430835,0.986105756180364,1.06034373677547,0.89473279569176,1.24621914257313,1.44332285253474,1.36652095615874,1.02030645536634,1.13164343890807,1.25653217675489,1.47100949702147,0.779806689290926,0.644086145634217,1.8068206135541,0.409294483193045,1.20353624013606,1.97614938703679,1.58246297750387,0.633913073708187,-0.0105849613107941,0.439353042692665,0.538149796622693,0.489913398077254,0.26381482053394,1.39433953014235,0.941212211751627,0.45455185893079,0.0942020059397554,-0.00210449177284215,0.195357713154631,1.56856029061359,2.29053289019885,1.44316724499591,0.000378251080310301,2.40177902235148,1.94949951146983,-0.0128758100856799,1.31047936857165,2.08140868657645,1.23829775589497,0.204739928293866,-0.0748966935366626,0.000167394073655744,-0.0807514464532932,0.40530655586437,0.179217117520408,-0.449667363862937,0.437534423721019,1.02691735839582,0.574015504675508,1.33700377940346,1.11919905582234,1.22645746848546,0.8935227189184,0.571563893312777,0.667840509054232,0.00112130812247848,0.316528279275956,0.333013717635085,0.146786633763475,1.56161120052678,1.42151870127947,0.452285669678645,1.05143039495347
"133",58.2,0.610630753215296,0.570892932257798,0.810063152684058,0.517113381858862,0.241809692840984,0.0351151894057813,1.14841377717359,1.10725332442854,0.924020770857362,1.05279006104248,1.15215366697549,0.980494497202442,1.34144726236128,1.53353182463982,1.47324371093807,1.12692058767432,1.24056916343458,1.34197821578602,1.55548247045044,0.852944053421075,0.721290108645733,1.93455888824346,0.521586036581478,1.27672691509829,2.15757728915561,1.75974166123761,0.81688874232919,0.0234363548049131,0.507558391300564,0.615652647269173,0.557842929712231,0.342542833209402,1.51324335149021,1.06309116301008,0.507806171431874,0.149107060679085,0.00213346855314338,0.247279892664132,1.68456596147813,2.39709791645013,1.54400150320551,-0.000338298240215464,2.47312037701274,2.0279733626316,0.0222978236782537,1.40410087442776,2.16315627015644,1.30712167408482,0.245884211455658,0.0409991050576049,0.000111460239776994,-0.0180609332525483,0.459857727430358,0.241776539338699,-0.434517921223553,0.477780445660833,1.11703984729138,0.650051266215733,1.47100907492355,1.22115750287561,1.34867140538262,1.06344833993385,0.66124980926508,0.728518004617211,0.00050560360285619,0.385367996630364,0.422066012832082,0.226353700492437,1.68456999010165,1.52882219401156,0.554657433245885,1.13477422369798
"134",58.3,0.662064147418753,0.628202563528012,0.869372228681268,0.576882233280422,0.312541328293288,0.0901350287353219,1.21752053749004,1.14735795363765,0.99579315655958,1.1218880914331,1.24581619549579,1.07988695218615,1.40411439283995,1.63104515643056,1.59631724741533,1.24338654757876,1.35818572599107,1.43311638361817,1.6346013901188,0.923108167052127,0.790701425350886,2.05491107401172,0.651982228868861,1.35547820717663,2.35807151423009,1.94872971242928,1.00644289159558,0.10209950399973,0.579834460174366,0.703945418968076,0.638133309828545,0.410083027921704,1.64388930337968,1.19654671153628,0.56689416254814,0.206489047000636,0.00497014449266183,0.296887031069242,1.81475519359234,2.50420343897865,1.63813101289615,-0.000856719757506931,2.5535701360691,2.11232796194432,0.1053827915838,1.52783937793627,2.25400028304679,1.36797229591823,0.290766222592199,0.144683821947874,4.72512177468746e-05,0.0407033193019138,0.513451440232668,0.306082859871088,-0.400744963415567,0.522391899471837,1.20569544096397,0.728264006298058,1.61400355384694,1.32964229520491,1.4809256791791,1.31748388078699,0.7521531953546,0.793133446054458,-0.00111095882445049,0.460110345425238,0.522626362168806,0.31803004609864,1.82061603358757,1.64617710055731,0.662675091126466,1.22443832827147
"135",58.4,0.71150111677312,0.688850020827785,0.938036691742373,0.641585478150712,0.389332343462721,0.161381063073881,1.28880542809599,1.19793218485086,1.07411248984269,1.1955207027364,1.34393197897189,1.19035610251528,1.4432718409194,1.73336765956472,1.73609322948565,1.36873001936939,1.48291653012568,1.53227069401997,1.6950906419143,0.974928369428944,0.884654699768941,2.15497762591852,0.785924339306025,1.44218749292448,2.57650342910911,2.15385240171877,1.22333742892652,0.234159569241882,0.655193176741407,0.787712509639743,0.726829476270967,0.476320707364307,1.78706576725267,1.33373238867286,0.628936068602154,0.260285555769557,-0.000342672965148417,0.362242157014641,1.95829025346638,2.62489684239503,1.71649290574762,-4.92155267732689e-05,2.66219616622325,2.18209488645378,0.245673164413534,1.66441992515078,2.35415063814367,1.43156896524924,0.340752492902434,0.215282619627591,8.44094430650534e-05,0.0855434260284844,0.565740185208203,0.372291232251153,-0.349138365071549,0.571323360669269,1.29444198711063,0.808658520396747,1.76524274295303,1.44714909116582,1.62225569060423,1.63274124160795,0.841113891100409,0.86147789111103,-0.0040595409082753,0.540344535219362,0.635442028649115,0.41533437779452,1.96976307346217,1.77441010665223,0.775995764331719,1.32161586607416
"136",58.5,0.761642981914384,0.751228652056028,1.01149955575042,0.711328316340172,0.473391156781693,0.245124986756218,1.36338352268577,1.27156470258114,1.1592205263503,1.27573275315943,1.44910822005902,1.30443813049125,1.48035862668525,1.8380754584654,1.889679670629,1.50199846595634,1.61265624043015,1.64171758343287,1.7407826235905,1.01337016655585,1.01611138178613,2.24373818124209,0.924313214092362,1.54309662278969,2.81221519807572,2.3737410788722,1.46563352696919,0.418008288280303,0.732606461365155,0.86416989930561,0.825365090582392,0.543641122917236,1.94146043062346,1.47577113238728,0.693356097129726,0.311454589773693,-0.0085951961916442,0.447661196767048,2.11655555667843,2.76600878416983,1.78664960450844,0.00133833565920193,2.80493336041334,2.24733263102074,0.434927882041997,1.81173612792383,2.46686518438947,1.50775919637803,0.397097145775997,0.248742646712168,0.000324525955075074,0.107066859009696,0.617518816374158,0.441237646415564,-0.286445313117134,0.624224124265047,1.38786258497617,0.89216505569831,1.92462209871939,1.57613590139051,1.7717141935212,1.94427641224184,0.925073186043424,0.933345614013217,-0.00784261927849425,0.624334860330312,0.759191788694257,0.512504277627265,2.12945041423326,1.91406934658095,0.894380744812935,1.42676285980884
"137",58.6,0.815364751415589,0.814404825550442,1.09192832285382,0.786208535131772,0.565929911216718,0.339987177490227,1.44239320719499,1.36990502664945,1.25134807807939,1.36328430238519,1.56312804225162,1.41460016454167,1.53676201064924,1.94464436818771,2.05402389808916,1.64296778539012,1.74541967260335,1.76237839459124,1.78865518409554,1.059223559935,1.18317814567872,2.34693084038166,1.07972685378308,1.6673951937492,3.0649066965595,2.60261375927642,1.71406411216413,0.644178421945639,0.811015711133492,0.940104521229821,0.939273100222311,0.608721068055336,2.10417760880396,1.6306506301325,0.76133211062442,0.366244380225511,-0.00547841083221459,0.546924784255267,2.29263175748103,2.9296468214972,1.86877751281382,0.00115042604920221,2.97774686217327,2.34121850750371,0.651664586361316,1.97903375807967,2.59767495153808,1.60574225044378,0.4594595288925,0.243049708237952,0.000511621925672248,0.0964414777275911,0.669626254394908,0.513796712810272,-0.219491524741959,0.680761619882426,1.49057960535271,0.979742346641941,2.09206786561167,1.71836822308675,1.92954294843658,2.18429008866776,1.00416199111269,1.00852989673259,-0.0051494769553697,0.710271032390795,0.892266541774444,0.610699794474389,2.29699053150318,2.06569889409145,1.01764469332721,1.54030467885487
"138",58.7,0.874858374001497,0.878220643898175,1.1857503360328,0.866931329746169,0.667378488018541,0.446518717745828,1.52738619505566,1.48346191560963,1.35082424786116,1.45786756890116,1.68653174962846,1.51835653165008,1.62354767763395,2.05456002640183,2.22661996565965,1.7922123937416,1.88172287711646,1.89369094105637,1.8521418119731,1.12906118219574,1.38219651180534,2.48451650637277,1.26099328544101,1.82137123783408,3.33509552431856,2.83835554466813,1.95755484479549,0.901178761221648,0.890158716069519,1.02207529325385,1.07077783997972,0.671545240709703,2.27311856481312,1.8045250874407,0.834524231359245,0.42986306610072,0.0216907913903018,0.654151773879069,2.48868734811595,3.11704514448586,1.97715772040871,-0.00150446841477729,3.1754632312866,2.4873132013739,0.879121069326572,2.17294013079318,2.75018391860601,1.7313893872877,0.52631453490538,0.200845475993812,-8.93148425803791e-05,0.0632789580786965,0.72312034684201,0.590494142025348,-0.152881271944391,0.741038051480127,1.60502674427815,1.07276254278058,2.26779244560605,1.87501057754696,2.09772010812629,2.30787880799106,1.08229003964061,1.08666493269054,0.0146762730034528,0.797466495745982,1.03306142142729,0.714948592190101,2.47117489962057,2.22977395498535,1.14693829077077,1.66247875650759
"139",58.8,0.940046978715588,0.942561209616451,1.29946048902137,0.955662648379934,0.776417520074383,0.565327990314277,1.62066800938071,1.60224367334232,1.45817279817739,1.55914233693328,1.81975667044317,1.62240890540943,1.73707526229409,2.16940458100169,2.40642135345143,1.9503474438926,2.02443377124548,2.03501751963358,1.93047792290096,1.22225675536198,1.60444826556086,2.65384357831511,1.46245377397257,2.00044922169914,3.62621937686909,3.09253650473996,2.21637664577827,1.1709280369202,0.972669501452704,1.11493401012287,1.20976532892525,0.744587941075035,2.44917605312674,1.99623662442833,0.916178781124831,0.503334416122947,0.0788880048449056,0.765673160281073,2.70342330583786,3.32670968436101,2.10368634864415,-0.00288158490230469,3.38969733557314,2.67250863247518,1.11838270457132,2.38981318299829,2.92099012111269,1.87890465461029,0.596108982608981,0.149908112057133,-0.00224681650761517,0.039463646116863,0.779552492851586,0.670834577397541,-0.0876226472240832,0.805588925396871,1.72986101729757,1.17337856921678,2.45274452047177,2.04720753842365,2.27836139595505,2.34616630536884,1.16358601151837,1.16705905644433,0.0623141708289427,0.888524297206217,1.17999763760228,0.830320551256772,2.65476699179598,2.40667356742714,1.28481723362037,1.79308005516994
"140",58.9,1.01038323806421,1.00732024838243,1.43890347406536,1.05478355433805,0.891490346912394,0.69696742864347,1.72462432133824,1.7163792601479,1.57394039111879,1.66676469638479,1.9632390368474,1.73443346806825,1.87257921847083,2.29076705030546,2.59262243806077,2.11798847547777,2.17651155592001,2.18572930228887,2.0205316820463,1.33446507254466,1.84031213556262,2.84721558060725,1.67591380547822,2.19775520013953,3.94196081619561,3.37873597612245,2.51540153724223,1.43555125173881,1.06170085422321,1.22250714288728,1.34410751160811,0.841834639227296,2.63409127295338,2.20283127335325,1.00980425258317,0.586763957067571,0.169816335352403,0.878449745492289,2.93487187683906,3.55634527271659,2.23665457915256,0.00109299639432003,3.61202606980129,2.87655488359572,1.37412876945482,2.62406562043192,3.10557392958228,2.04079482658891,0.66734790964563,0.126460514873377,-0.0067199433940103,0.0582101241802367,0.840541669427273,0.754136857486954,-0.0243958018285675,0.874968472407603,1.86336509646627,1.28383004285246,2.64798956584628,2.2360855386219,2.47357986995003,2.34603635721841,1.25215681708796,1.2489806940223,0.147553636225599,0.986646279349479,1.33150631909172,0.961554383209198,2.85119018548876,2.59676962072362,1.43390398909873,1.93183990580563
"141",59,1.08531982455368,1.0731870359214,1.59545636873054,1.16667511030112,1.01104033195944,0.839922202701428,1.84163965900375,1.82359519404719,1.69867383354341,1.78024988143095,2.11709762885534,1.86210390194882,2.02529950720205,2.42087197032472,2.78441759608396,2.2957813176929,2.3408931932201,2.34589084915432,2.13085570672011,1.46499814217452,2.08349317326753,3.05833872012522,1.90241768881606,2.40879046219022,4.28058833621666,3.69623830007471,2.84636703238433,1.69923289205344,1.15857512496634,1.34021306634491,1.47183030915364,0.960040489629676,2.83192650038788,2.41960957093593,1.11764201766833,0.680477335434348,0.288263799765919,0.991106538790132,3.18262040869715,3.80123079867592,2.38312253060053,0.00539292356220385,3.84301825681971,3.09357655848351,1.64657869406917,2.87437387234264,3.30489393095155,2.22060141277925,0.740278385184744,0.166731842737172,-0.0127241433781519,0.152444842475078,0.907706845761488,0.83971982085368,0.0361199298430734,0.949734110894765,2.0038227085093,1.40635610886172,2.85459305736697,2.4420126326971,2.68440744206723,2.35437273995707,1.34989481036998,1.3316984641114,0.266896845803499,1.09503428475373,1.48601861397643,1.10739146221319,3.06386785815821,2.80043642718316,1.59680076251947,2.07848963994705
"142",59.1,1.16421900635597,1.14227786459211,1.74629413877569,1.29185962987587,1.13428392900757,0.990052767195831,1.97281457559679,1.93360490840306,1.83332128042362,1.89893173116181,2.2806957492634,2.0103564762613,2.19166317823366,2.56308476555996,2.98122085882875,2.4844233508928,2.51937943977951,2.51674587351241,2.2783028401851,1.6157995644465,2.33005536627544,3.28191333238677,2.14946089961517,2.6307405270553,4.63656888824934,4.03426031306267,3.17761541443407,1.9816224358082,1.26332178158173,1.45753371825762,1.59810108154133,1.08383625379199,3.04836082028548,2.64063775736509,1.24104108094847,0.784953559884701,0.421043316728689,1.1034478724077,3.44735373418657,4.05494166702541,2.56331167071134,-0.00133371581251,4.08956505364016,3.3277627235997,1.93287659211711,3.14236426169348,3.52368480958593,2.42944629418389,0.817148034077203,0.301418284910527,-0.016235014479229,0.323840539246081,0.982338285216498,0.927070359091701,0.0939543737664643,1.03063237593587,2.15025037777968,1.54244980774455,3.0735812757482,2.66433980985622,2.9091408243226,2.41459994018471,1.45460034693432,1.41536547978057,0.406633566494466,1.21608216292024,1.64235439649929,1.26135766201267,3.29566288058515,3.01852361152098,1.77426801172221,2.23296353833992
"143",59.2,1.24594761068953,1.21685762442605,1.86802979904505,1.42357892814363,1.26324384381344,1.14305084339424,2.11550407766652,2.05717799453279,1.98010836235828,2.02213246890441,2.45328674042881,2.17616528884979,2.37075550527521,2.72088978530366,3.18340679870677,2.68461697519819,2.71211529025019,2.69965278778636,2.47353164111561,1.78940686821174,2.57997401573502,3.51659214630678,2.4220799038595,2.86238733229454,5.00605698309712,4.38268938317519,3.49043031745394,2.29706828222319,1.37604130938988,1.56850128794538,1.7266149964361,1.20208915416564,3.28649817512225,2.86464696550256,1.37926989935151,0.90072095338924,0.557253045856113,1.21580560848556,3.72944995657342,4.3135057711468,2.79170100465132,-0.0138691397231344,4.35658486924024,3.58178914145343,2.2292324143513,3.4293593576159,3.76631533811655,2.67249715870028,0.900313766283859,0.510416434305968,-0.0128197710274921,0.515221539435385,1.06452304403776,1.01648459209887,0.151143185385742,1.11870170970183,2.30367748252646,1.69134658808011,3.30581522003703,2.90234678494235,3.14565076942057,2.55118457198991,1.56363155018178,1.50305710686722,0.552855101822735,1.34830475225583,1.80347409827664,1.41682316621512,3.54697005162809,3.25292303495004,1.96377778283446,2.39597359708586
"144",59.3,1.32920361649746,1.29863531584527,1.94802623471605,1.55329252069712,1.40057932484664,1.29665015316168,2.26638387917229,2.20266158019862,2.14151431264109,2.15041084659926,2.63447635580391,2.35506482832153,2.56202294097477,2.89714809827254,3.39161247820045,2.89694407441814,2.91911495002816,2.89569972527275,2.70586763884756,1.9901782206898,2.8461223678244,3.77414439440684,2.71680166594961,3.10772602911769,5.39104299676627,4.73433221489034,3.81076695502098,2.64138263303966,1.49716077431091,1.68269013263647,1.85570270631741,1.31853313918117,3.54089962034658,3.10600062356144,1.52476631565032,1.02845911724789,0.694040290453425,1.33018926327081,4.02819119895705,4.58117292417935,3.06292218247113,0.0275865404552491,4.64203364318902,3.85266592025447,2.5290293765358,3.73550313820754,4.03572783565985,2.93524156718429,0.991246449611981,0.746302568557522,0.00173388155803387,0.662902216373483,1.15407294867456,1.10850190810295,0.210074170086289,1.21500552215781,2.46547597001462,1.85185653993494,3.55211232936165,3.15534884448772,3.39234873916378,2.78213233004172,1.67494103334389,1.59845137620064,0.698134102574383,1.48905424732514,1.97484013476875,1.57017458220607,3.81750505718726,3.50566479463337,2.16246168393822,2.56841807556096
"145",59.4,1.41283156251572,1.38642468862976,1.9994986521254,1.67314365028084,1.54897137829888,1.4551090286798,2.42271285040149,2.36852805477142,2.31987906672668,2.28833660221724,2.82613823419418,2.54290602085108,2.76507491378195,3.09178752464589,3.60664135550652,3.1214513793227,3.14057882194349,3.10477572592677,2.9614263255329,2.22252172054556,3.1422540653656,4.06749028705232,3.02843972466124,3.37155597136786,5.79473210202665,5.08462206731354,4.17138957088442,3.00690636481098,1.62703498409079,1.81180051135292,1.98342318948209,1.43970697182903,3.80524052362385,3.38059180778244,1.66974196355939,1.16902552272907,0.830719536432402,1.4490741957304,4.34280900729592,4.86402711635169,3.36744550222172,0.187041418968899,4.9426167422411,4.13638922281265,2.82764653465779,4.06067793684638,4.33412152139644,3.20091351889556,1.08888812335089,0.961850282104565,0.0304033425315992,0.718805208452134,1.25079808652978,1.2036548910028,0.273204478709837,1.3196885867556,2.63704506703772,2.02283394211594,3.81329913938152,3.42278223358313,3.6513681687787,3.12347108206602,1.78937449327982,1.70498831551023,0.847042173216213,1.63584552627393,2.16188338812169,1.72415958981246,4.10711294590501,3.77851936784488,2.36816681769792,2.75123815714628
"146",59.5,1.49823566960099,1.47809991711216,2.03946935227945,1.78302438599297,1.71132625839049,1.62398617066236,2.58645553659801,2.55073402348544,2.5163018349838,2.44129131015186,3.03104423943112,2.73808488395061,2.98050029578598,3.30387378302002,3.83145607060465,3.35803713072675,3.37740184614533,3.32643741309106,3.24120307752238,2.48677100947781,3.46064122046071,4.3908062436907,3.35216738252683,3.65531664307043,6.22046117552135,5.45277587162472,4.5759567456299,3.39000687033894,1.76436448695743,1.95455220006414,2.11765648124981,1.56899406709459,4.08317242841977,3.68392297394787,1.82034903715016,1.32498019609769,0.97251585600589,1.57631399190203,4.67462033105198,5.1697696597193,3.69488612683752,0.448428186592379,5.25723951820536,4.43071235359312,3.14978427228764,4.40450600561978,4.65849804261712,3.47214109406264,1.19173261339274,1.12771487213085,0.0757363457681206,0.712412544900007,1.35449037659209,1.30237556035396,0.34353164263758,1.42923872639532,2.81998947683697,2.20350474280254,4.09031488901343,3.70410888408537,3.92640912844649,3.55678574348117,1.90865641305794,1.82389821397894,1.00545075446408,1.78857490028184,2.36668839105575,1.88233213862479,4.41756402589238,4.07173035528416,2.58209029477564,2.94584909622916
