"","Temperature","C99601a","C99601b","C86001a","c86001b","c81401a","c81401b","L11201a","L11201b","L22201a","L22201b","L19801a","L19801b","L11901a","L11901b","C74401a","C74401b","C76501a","C76501b","C61601a","C61601b","C15701a","C15701b","C67201a","C67201b","M7201a","M7201b","M77501a","M77501b","M77801a","M77801b","M52407a","M52407b","M87401a","M87401b","M88301a","M88301b","M11608a","M11608b","M41708a","M41708b","M9702a","M9702b","M10302a","M10302b","M10002a","M10002b","M42309a","M42309b","C16a","C16b","C21a","C21b","C17a","C17b","C15a","C15b","C31a","C31b","C39a","C39b","C34a","C34b","C40a","C40b","C29a","C29b","C03a","C03b","C06a","C06b","C04a","C04b"
"80",52.9,0.475525457895501,0.468728027317696,0.850024040510875,0.81461305514856,0.804591924569413,0.920196826402283,0.298790085056507,0.377113323464369,0.776475257235188,0.622087676362848,0.739391619131412,0.600962368012735,0.492729380107302,0.404730185073099,0.68318608378159,0.735784899834646,0.473728643813871,0.529357583128602,0.492029169644263,0.214215014504747,0.433259889698543,0.297181921717779,0.170679360345191,0.119367646109458,0.235297852677641,0.0518323037036213,0.556009904419912,0.714802406529197,0.165620387027599,0.28633940016274,0.252956411936974,0.0591097379212736,0.64097305227858,0.528278583095036,0.207842999210639,0.347541320150934,0.31765447233846,0.287755774875526,0.158868236538771,0.500982007034029,0.485799698982292,0.0998791274746167,0.568844702022929,0.338715205015907,0.277201438155915,0.253644160450862,0.401242839085291,0.336988036856191,0.618060985649498,0.238070817906627,0.170718289286681,-0.304988869492879,0.612191811909744,0.599216811825382,-0.813301748540153,0.340900230759432,0.619242598615918,0.477878434163185,0.749361454058016,0.786588111814344,0.578004311720991,0.236332360048903,0.507417704547936,0.163388442485875,0.720966196411588,0.650134071459468,0.762368750740254,-0.0828950964090584,0.68943041533327,0.595323280103244,0.546261414930855,0.558659384380933
"81",53,0.473835747686897,0.459887728801215,0.83919767581953,0.803321328860395,0.767259546414111,0.898050599976673,0.298606952456244,0.395230288618468,0.76903983397924,0.611306465417075,0.725232229103321,0.589763349177343,0.485609844458272,0.39416630737139,0.67089536280044,0.725610727797401,0.458983261369606,0.512133733749557,0.472309228700219,0.210864501524275,0.438004720516603,0.282679610042966,0.170045009974916,0.11918220913428,0.245972709310444,0.0722654153017388,0.536031521810093,0.702795720439512,0.169885200843471,0.248205244186016,0.253235334501224,0.0591087373705187,0.618056213221034,0.521436315782899,0.177127138695696,0.340654809322166,0.304351172691256,0.252657374256828,0.14452857902915,0.476830753983735,0.459327489468856,0.116518688318324,0.555024567909169,0.331092343247736,0.279361599852385,0.21352952051757,0.40646737788104,0.330142236950537,0.608133869065898,0.173001168212861,0.169710114392041,-0.31536572741674,0.56734684684653,0.555542421200617,-0.829840601509003,0.336918217797237,0.612586720933351,0.464426065664949,0.735006107042083,0.767849704710773,0.571531643238294,0.22958187171538,0.492503722820661,0.15082430123734,0.712605743929003,0.597437754538326,0.751162274550778,-0.118659007020258,0.67844649666631,0.581776562558919,0.536542825131625,0.546665187128754
"82",53.1,0.472923620145771,0.45040988943022,0.827989244079366,0.789437448110079,0.72786062262921,0.872477417172991,0.297766649996507,0.409340327322221,0.761637138190472,0.600525022819313,0.710490291641301,0.578938277529451,0.477802810041344,0.386171911466763,0.657857209019868,0.715727046783841,0.443007637999957,0.495120621946745,0.450924408811199,0.212356950435671,0.453336677553965,0.260920529949354,0.175328194323343,0.130616737799231,0.251399393806685,0.0900557016987925,0.518959473132394,0.691997383440051,0.174074806277802,0.200950140769763,0.247913481784264,0.0672059946973669,0.594128701585072,0.51470582232348,0.148534962254285,0.33184693231099,0.286812403244914,0.224885830139146,0.136071769972981,0.481198327911172,0.430238208838928,0.142741959625205,0.538456953831617,0.321806950085977,0.288837369402127,0.179762684452391,0.422687928313994,0.325137059840664,0.597443252055453,0.0959439378345287,0.169631138038411,-0.295055501754373,0.526200800527027,0.514940268597447,-0.856487572564552,0.333592745950128,0.605909829499639,0.450843281557094,0.719372350992925,0.74746380602021,0.565235227251135,0.243408990910266,0.47844890838562,0.137664239442606,0.703772109911179,0.545149722057537,0.739600986343781,-0.153677070958962,0.667309898906997,0.568096733855062,0.5265283675256,0.534433407173493
"83",53.2,0.471915603083697,0.440774583376633,0.816496469982771,0.773694217396321,0.687258083305069,0.844291650639092,0.296594668697563,0.423868347027659,0.754157332609093,0.5899613911884,0.69492523723937,0.568074152121079,0.468396547782282,0.380607929195072,0.644403886096369,0.70507038540091,0.426625015769006,0.478517778091049,0.450291986951719,0.216699890368402,0.483120770843707,0.249507668313581,0.179895277344425,0.148270624065299,0.231483687411342,0.0826612593924054,0.51276754744655,0.677060430439383,0.153876065763083,0.16332685336338,0.222908691257041,0.0629520753277328,0.574270607889211,0.501926570686108,0.131095505324829,0.31650090600293,0.269704654547067,0.205734864118653,0.129799008602747,0.50333368684857,0.400802484310216,0.144185505078522,0.537797314830377,0.302661290323493,0.289875452869872,0.161676553558933,0.448891233926371,0.327195420635496,0.584974629281274,0.0199781244768457,0.168912546221213,-0.267598127297909,0.488237656121712,0.478007753802444,-0.890402328507315,0.330495113985258,0.599072571826453,0.43732518378429,0.703014888284022,0.725898857985856,0.559311604218901,0.275312343833714,0.465440296436665,0.124142455241608,0.693749488345037,0.496732820783247,0.727887093408814,-0.188295490214601,0.656093063674451,0.554361231295041,0.51623588561746,0.521928439185591
"84",53.3,0.469937996959332,0.431389401818823,0.804792796646515,0.756825129680562,0.646314988877125,0.814156301030683,0.295416499579679,0.440986420547715,0.746490578705499,0.579767734892024,0.678395087270283,0.556757966826317,0.45647953792446,0.377306197475839,0.630867605060339,0.692856646883783,0.410658627740806,0.462483825913507,0.468983702509314,0.221765256654834,0.520041176235462,0.253254320237366,0.180348011304992,0.16587145309696,0.1913525080115,0.0549562648466523,0.522710919347825,0.656400318115233,0.107221286383836,0.138968545081885,0.180543025113789,0.0430723386626338,0.559807992773391,0.482772532073,0.125565458333202,0.297757266874005,0.258949299972406,0.193270651364667,0.123764218871984,0.531411629473737,0.372234013609331,0.118620978125699,0.552186884696114,0.272899267579495,0.280926316095156,0.15745162976707,0.481458040308293,0.337058121660599,0.57013643012688,-0.0417969263628602,0.166245288344267,-0.256520773786155,0.452941396801069,0.445343222111781,-0.928744536137803,0.327196620708823,0.591935595425464,0.424066874291205,0.686488779494058,0.703691956503395,0.553865499858211,0.322790442793825,0.453623898210031,0.110493174668466,0.682118924984569,0.45565156539511,0.716224086558391,-0.222294123121896,0.644868432587791,0.540647492182225,0.505683222963817,0.509114677835487
"85",53.4,0.466193992172519,0.422319687104412,0.792898334604068,0.739538042262455,0.605861849757905,0.782249273434116,0.294577443628681,0.457736165816188,0.738532951338726,0.569902236817469,0.661331651814473,0.544644693180371,0.442088639413293,0.376022567222703,0.617561947718193,0.679427308032257,0.395871393784846,0.447012679075774,0.483605320984399,0.225299653192223,0.546506619206997,0.265237598371061,0.176218456973681,0.176346163084245,0.15906353711724,0.0368582623469791,0.551562471351262,0.631855575623919,0.0523589379895407,0.117652610225367,0.138107821485007,0.0199736804279036,0.548672634813489,0.462272432347952,0.125149022605766,0.285792668417031,0.2616117221909,0.182593697932686,0.117627367817132,0.552629935479851,0.344784386635723,0.0928322648710976,0.562987172207206,0.238511485053841,0.273317494254072,0.155263213450813,0.514437438001593,0.351468869971613,0.553436898503914,-0.0772614670601132,0.161638777132841,-0.27649996344158,0.419879219346416,0.4174718697544,-0.968903244085035,0.323269644361449,0.584411050815664,0.411289614027442,0.670322214154728,0.681592123601839,0.548745465705469,0.381927162688895,0.442945659118021,0.0969388372849079,0.66901238027114,0.425105663690479,0.704802981222892,-0.254360726878375,0.633701886692087,0.52700094775778,0.494911705865117,0.496032725368459
"86",53.5,0.460608224165614,0.413529862786405,0.780826106980954,0.722281909368523,0.566427989217523,0.748651499080486,0.294508988687664,0.470448593729305,0.730227869194487,0.560287553540023,0.644373767018074,0.531881975416909,0.428391243575468,0.376500639234862,0.60458598773261,0.665407272366379,0.382822177736014,0.43205680105337,0.476263038782498,0.226799783315869,0.549884925652687,0.279728273140287,0.168128005309764,0.176317923723916,0.155402953869957,0.0507101513664087,0.597836196435499,0.605253767114418,0.00702762116539868,0.0920357578489253,0.111114747472218,0.0040902582383431,0.539025160289047,0.445197434621914,0.123820146114543,0.287011146538724,0.281938147384028,0.169949912332133,0.110725305675166,0.558684678968303,0.320790113658257,0.0881815184560893,0.557449568624545,0.205511373692137,0.276108617344575,0.14624590452904,0.54313200548967,0.36683412001185,0.535560760212153,-0.0872059356089437,0.155519718105488,-0.317908229377871,0.389074633180874,0.393971801930706,-1.00987678239984,0.318290460412662,0.576621598948854,0.399332867019162,0.654747558166465,0.660389145510355,0.543755723593717,0.436955040455984,0.433290627545339,0.0836037895886957,0.654621676951994,0.404409939518722,0.693592107850999,-0.28305866810803,0.622615824700081,0.513312909989762,0.484052945362956,0.483161143978973
"87",53.6,0.453500156367949,0.404984337962284,0.768589139065348,0.705355523087271,0.528379730491217,0.713443909200889,0.295666055668416,0.475454738072998,0.721541483727744,0.550846341634973,0.628160547889398,0.518834526409968,0.419199775934312,0.378484014311513,0.591901376743692,0.651421443410085,0.372026731673721,0.417568655321373,0.457518756353979,0.233713286102006,0.541518078258651,0.298293357198969,0.16103911849469,0.179140288979623,0.165216426181659,0.0809766688558053,0.641471963986617,0.577820605079998,-0.0166295811334701,0.0699470949158775,0.104705586447275,-0.00549581273182812,0.530573397410058,0.434274262924242,0.120216581257412,0.29007183275366,0.31143965218243,0.157221292528442,0.10068442905777,0.561423310071006,0.312001663848198,0.0976061046189361,0.551890441921178,0.178934294679347,0.286277660481441,0.136004781609712,0.568659189272163,0.378705239613553,0.517192741051372,-0.0815348629429115,0.14831498139599,-0.366983067116974,0.360706751806594,0.373760789331891,-1.05135243876496,0.311836223571297,0.568743677433708,0.388569468379715,0.639813900045931,0.640872808458106,0.538700495355994,0.466194576480221,0.424543837471675,0.0705637137495706,0.639138696390054,0.389927729429261,0.682367856549784,-0.306951598874229,0.611614955758335,0.499428359868926,0.47326024724449,0.471134646255724
"88",53.7,0.445193244083181,0.396649103543461,0.756241643882611,0.689051859584795,0.492077539359343,0.676902183284564,0.298493726546399,0.470508053053989,0.712441234672805,0.541503586594589,0.613214306990927,0.505874391073202,0.417886323952212,0.382082424204037,0.579468406577581,0.638046066783395,0.363900518906098,0.403551493622804,0.445268862890502,0.254799749069017,0.538745847339005,0.324048302866011,0.160725541850765,0.201632867001786,0.164905809033728,0.102625216991528,0.658706182240787,0.5507942206526,-0.00906405336286091,0.0628657022754219,0.120527086658961,-0.0128550112420493,0.523481001654656,0.431429909749436,0.114295626588277,0.279687474859668,0.338567100755511,0.147568010229613,0.0851606122247944,0.577281463465139,0.331802635145978,0.106689330200268,0.569200875793384,0.163270702689365,0.29763797237605,0.133510240320517,0.593300739548885,0.382727599095369,0.498956475879145,-0.0703196855191966,0.140420710766558,-0.410798768058741,0.334938960216356,0.355749306089548,-1.09300108093113,0.303547345681403,0.560949152256898,0.379339758119935,0.6255662120288,0.623685695503777,0.533404975932295,0.448505663184231,0.416556959612421,0.057896041352004,0.622833530128006,0.377962504640484,0.670901350823545,-0.325176817893456,0.600709838487966,0.485215338959686,0.462691564708204,0.460558734251869
"89",53.8,0.436009465182025,0.388502695429249,0.743984466950971,0.673481299866978,0.457714888849792,0.640330604655936,0.303310404525178,0.458626640228693,0.702929682440018,0.532196748156812,0.598891158797744,0.493540685247134,0.423738818206797,0.388970542962088,0.567299639304183,0.625531320841245,0.357901822150168,0.390348803824883,0.445658771611437,0.28220956474516,0.546230638851025,0.351498733584524,0.166375307586397,0.239166588544706,0.156857656736875,0.108901190344558,0.651157888353569,0.528491243112538,0.0213648401520077,0.0719934744966356,0.149709425061614,-0.0219257631207776,0.518417333172693,0.434635457085819,0.106381023537501,0.256545870108808,0.360084752243749,0.138866240866379,0.0706237910265045,0.605336690445356,0.376743790714346,0.108787225136393,0.606496062842758,0.158317203170075,0.306935454879427,0.137936246743121,0.61235169454914,0.379966656957684,0.48121588775361,-0.0617315895739195,0.131969331283869,-0.44273665174785,0.31165813558343,0.339308066207887,-1.13401852885889,0.293715684494405,0.553355337713652,0.371544914137092,0.611974986362503,0.608722106891943,0.527790538097316,0.382043279769912,0.408907632717326,0.045746918398987,0.606208796686628,0.366183225711713,0.6591268963646,-0.338647623961315,0.590046179720403,0.470880468602162,0.452556417917893,0.451491642816546
"90",53.9,0.426268849281195,0.380529624864233,0.732051070759889,0.658499315337322,0.425267407176285,0.605371804371432,0.310346519949604,0.44404633246466,0.693050229729641,0.522867445057198,0.583876841228775,0.482551649962673,0.433830652848456,0.401241082586444,0.555488102542168,0.613993405961273,0.352957908066031,0.378443833909704,0.454818248372088,0.293855369662635,0.557857981975374,0.367840844513479,0.171658168574255,0.268869857304907,0.165317414208726,0.108498627310001,0.641888059862339,0.517818648130895,0.0511701786693809,0.0898209780215714,0.174503746860396,-0.036534832487255,0.516474811769612,0.438502747474274,0.0971059363179402,0.234696104475297,0.379772305194504,0.124499174119424,0.0710129499723353,0.63003777885604,0.429201024515184,0.103748425625271,0.639168216862266,0.159934285702331,0.313375255164941,0.140327325273424,0.615324457792044,0.375958596616045,0.464265896811676,-0.0607180970940426,0.122959039533675,-0.4590535565656,0.290516289874407,0.324579138090981,-1.17310388182032,0.283016690693722,0.546043673948768,0.364770620081528,0.598899963204824,0.595639162298887,0.521806107307339,0.288238655857099,0.401039041668998,0.0343449283671402,0.58981013149242,0.354759371735774,0.647319969056392,-0.348619970905738,0.579904517565016,0.456887669229004,0.443096464372873,0.443507653263976
"91",54,0.416291292831976,0.372715568122166,0.720655942212995,0.64394243528973,0.394696071177297,0.57359692130996,0.319830729023728,0.430732828437142,0.682848576063485,0.513456605197804,0.566876808423191,0.47363432672071,0.445213312738754,0.420735690919488,0.544133681407898,0.603545556724884,0.347990377950622,0.368299168765239,0.468488193769501,0.273605101837871,0.568808028335784,0.365466396582313,0.172134992606204,0.273030576337697,0.205727873796229,0.108798486947573,0.649432003733915,0.524068888303478,0.0627508302764016,0.109865408723612,0.182700815555388,-0.0575088663040241,0.518188108495504,0.439017959289792,0.0877726122697486,0.225149663478551,0.399144657889861,0.100980586780186,0.094332508031312,0.638546027342608,0.474549230236047,0.0930502144603124,0.649141612448774,0.165010194004304,0.317405791341761,0.135121799778147,0.596433190992447,0.375115791052005,0.448381168545294,-0.071914141097694,0.113389915170187,-0.45602096139978,0.271157972455986,0.311778215600866,-1.2089328676816,0.272130744808375,0.539094971920932,0.358595647295173,0.586191883681742,0.58410193115413,0.515402003710739,0.189910900024898,0.392406802043575,0.023923527622845,0.574152776241415,0.344127647600608,0.635798853322526,-0.356317874874077,0.570571227616722,0.443707289804639,0.434553848571976,0.436164366997998
"92",54.1,0.406396055967578,0.365080323535876,0.709821660825443,0.62964772636177,0.365961611406735,0.545388967283398,0.331979871280586,0.419791668138883,0.672370837208778,0.503893425617486,0.548149688557859,0.467507456064864,0.455017682598645,0.446127073913023,0.533336118023707,0.594241580371572,0.341962192194531,0.359887709501165,0.482127914706763,0.231916585765287,0.580984549892281,0.359011455480215,0.171690051613552,0.257513752136497,0.255070880099419,0.109846455024025,0.671137377851336,0.545655085542468,0.0644275300274174,0.130971431098168,0.18578716645699,-0.073463035785137,0.521791604684829,0.438238875217692,0.0823702856363809,0.225023173834191,0.409600325599605,0.0782651569767631,0.123342243714228,0.630905397320277,0.512137107921504,0.083920082298843,0.647647642812711,0.175079905693544,0.324192043894402,0.131291444917112,0.569302105743408,0.376862876707037,0.433582621854499,-0.0999475540929647,0.103363448958499,-0.430775261879948,0.25322953768137,0.301120812899975,-1.24018872480169,0.26172711774867,0.532590374277044,0.352606357153994,0.573701675699107,0.5739021801337,0.508547713639839,0.109814302593282,0.382894265508867,0.014713419993229,0.559501590975373,0.334724594479707,0.624881810184207,-0.362689865726825,0.562334172892956,0.431807036543166,0.427180098090478,0.429031866060089
"93",54.2,0.396805844955322,0.357683080843073,0.699459380622839,0.615557664163741,0.338988784787659,0.520153501259424,0.346700250821674,0.410607993043571,0.661702771178613,0.494097327845628,0.530300246687317,0.464280531842787,0.461747311926487,0.473917982591773,0.523148615212322,0.586075483564299,0.334577076437421,0.352690111897521,0.491619586581692,0.18597771360966,0.597749652889059,0.367518605425877,0.175745900070141,0.233954315636673,0.282376164721446,0.110011101473251,0.699161764613044,0.579204307400034,0.0705257672262243,0.153227189972615,0.200189918312811,-0.0707869925425781,0.525029905743082,0.439669590880203,0.0850953805008889,0.228074570455211,0.400964258130814,0.0689415176897827,0.135755524559235,0.610807690185355,0.544673327426868,0.084611975612854,0.652417736736598,0.192629168999985,0.339463847216151,0.140630524360108,0.551683352582489,0.379344202164385,0.419718341487205,-0.145111082851664,0.093105732615517,-0.392101174853598,0.236449195951146,0.292721422596826,-1.26606594642131,0.252255964879131,0.526618909224579,0.34660175356262,0.561330684496277,0.5649325449519,0.501226668226944,0.0636656724783246,0.372892595713299,0.00665393916365676,0.545998279805374,0.326797088772516,0.614736466355255,-0.368543675706626,0.555570034879298,0.421571843280127,0.421429648108626,0.422227381666925
"94",54.3,0.387544277494877,0.350585218873213,0.689478883325555,0.601845858770328,0.313628887881867,0.497267024672327,0.363564447901102,0.402543393071586,0.651001943607049,0.483987434862427,0.516128069657386,0.463048539343838,0.465065600582339,0.500568922599633,0.513511143518876,0.579038643543891,0.326178586606708,0.3461654282229,0.500530734281454,0.150505454907413,0.618339060926359,0.390114444270162,0.181228546224373,0.209625490917314,0.284010195821959,0.110605934264292,0.728818760082658,0.620715593827669,0.0862276494441893,0.174894671083027,0.225651391539304,-0.049405633196574,0.526999363581945,0.445126453010718,0.0928436946363219,0.230174312686364,0.378353581836735,0.0730017013576447,0.130945606120497,0.587672402257792,0.572029018683639,0.0970732508770332,0.666783694582701,0.216765722358183,0.3594701101979,0.162926551713832,0.550917672265717,0.380057716545974,0.406633092362489,-0.196004673702844,0.082850504286314,-0.357131680822805,0.220629489183609,0.286425337169997,-1.28658844804697,0.243966824850292,0.521277635853651,0.340617067194476,0.549098587916373,0.557088456346826,0.493422613523045,0.0539271406013668,0.362822477638693,-0.000860324306685928,0.533783689054202,0.320036784358619,0.605022021743267,-0.37468590436897,0.550792918788654,0.413289424857327,0.417952921781141,0.416616992985794
"95",54.4,0.37861039580513,0.343847170855163,0.679787275279473,0.588716576534658,0.28972425288044,0.476110011429995,0.382128580877562,0.394975319798649,0.640433490196964,0.473483165164408,0.508423734350627,0.462810443517522,0.464672406386975,0.52257044046153,0.504346781543956,0.573117583344293,0.31713131485266,0.339774835873645,0.518488306832898,0.138249538731339,0.63874363537969,0.410284779586132,0.178478541211311,0.188368761867385,0.277617040934328,0.115246917257538,0.75788749753144,0.665699156613203,0.109570376112787,0.192803973401814,0.248882838439204,-0.0198178817131943,0.527842425251943,0.455099991555149,0.0968076565125699,0.228827280402279,0.35882255848242,0.0805321293138301,0.125264839286168,0.575384193229046,0.59186497167499,0.118379778598939,0.682851659557535,0.243977014917086,0.373105501203176,0.188738867821808,0.566373086158896,0.376008320831658,0.394179051468282,-0.239276607017128,0.0728305064305946,-0.343181621907947,0.20558936400333,0.282033496779037,-1.30185599728324,0.23710183548567,0.51666397401004,0.334699851968891,0.537042021848814,0.550257616770378,0.48512120033568,0.0815940797502674,0.35310383941898,-0.00849451443710178,0.522980304691588,0.314034269746174,0.595290517747448,-0.38181008294729,0.548528722653103,0.407241940582746,0.417408340890772,0.41312084903242
"96",54.5,0.370003242104973,0.337441593570827,0.670240153909178,0.576374078956657,0.267117210003962,0.456210394113567,0.401948853684059,0.388074007591717,0.630162456807783,0.462515211183939,0.507345372998639,0.462565953850881,0.460270229857562,0.538536606730861,0.495578607891959,0.56800197416037,0.307795806748492,0.333108719350269,0.55101982023294,0.155782307728049,0.656807339442166,0.41681125880425,0.162878058748876,0.173612003958254,0.278444342063006,0.126381601648569,0.782890068829421,0.709589501599783,0.138093931745696,0.20489290243663,0.261434212854709,0.00927793229704321,0.529262068101436,0.469053154896797,0.092278760467344,0.223998996737222,0.355376556556005,0.0842327703281744,0.13151595409428,0.584580008354049,0.602639853337932,0.144110969965568,0.695227889311559,0.272110816224,0.374094970993628,0.211109850975146,0.594688131167312,0.367949420613976,0.382396569746726,-0.261575163165125,0.0631629864238998,-0.367371402259966,0.19114778880018,0.279346841583499,-1.31196967114196,0.231895537931371,0.512875430610927,0.328899826327239,0.525197622711285,0.544061313030203,0.476470836910419,0.147661862712889,0.344079263064906,-0.016913623047317,0.513435887404638,0.308380133443343,0.585093995767004,-0.388822587275197,0.549303344504684,0.403710464316568,0.420450827446529,0.41265907382307
"97",54.6,0.361724041562756,0.331183395156737,0.660646628948828,0.564936104541821,0.245641541714422,0.437283721199423,0.422628211614359,0.38315491818992,0.620259389369024,0.451028787832937,0.506775735072267,0.461715308652394,0.452137100541131,0.550572185236152,0.487324529444782,0.562918117955696,0.298365284161223,0.325958717502652,0.587595138176261,0.186360054655618,0.677660714605381,0.419907428302457,0.149065550742682,0.167577296541609,0.290760897301684,0.141870527779968,0.795418141950589,0.7475880081337,0.1681931854009,0.21338837907717,0.274172567884321,0.0369413968323651,0.538614275953615,0.482728970680548,0.090389762548505,0.22456484547658,0.364765782039826,0.0876232392904801,0.147520062673445,0.613383048889327,0.605992907303457,0.164805189595268,0.70891483483642,0.304303467134854,0.37472570003333,0.233030774719231,0.623293495920782,0.370278141369709,0.371524562353254,-0.25160389701839,0.0537435143111593,-0.430994626654452,0.177229141954355,0.278071867964085,-1.31761949201156,0.228220980727106,0.51004250675706,0.323443774269805,0.513756393423301,0.537793236938218,0.467904912891522,0.249152933126066,0.335948217399265,-0.0265618547948908,0.504786713813882,0.30281054069069,0.574274869853825,-0.393203596883804,0.553615283137163,0.402828106615145,0.427544322299378,0.415872132282055
"98",54.7,0.35378599715398,0.324871017692456,0.650815364820599,0.554213187722832,0.22510289843003,0.419057729553453,0.443893618457487,0.381622858816931,0.610521246648214,0.43897014254093,0.499682446556767,0.46071902187371,0.441842714178241,0.561106771125006,0.48047547931116,0.557052074822152,0.288809632651264,0.318133896824667,0.614462633783635,0.209176054447699,0.707504286039615,0.433687344613171,0.155210624635384,0.171879919801121,0.315744123460124,0.158672778244546,0.787126134699906,0.775391134337545,0.196171791310895,0.221540163804491,0.301344901803672,0.0637501928521989,0.56363136510631,0.491361999174869,0.104707750218357,0.240412192882991,0.380115276272725,0.0962136861813817,0.167858357269866,0.656685254921653,0.604215826741313,0.171106696966337,0.730864553839618,0.344300382911164,0.390229373850205,0.259210142538261,0.638925383804131,0.398770448140845,0.36181112378134,-0.213246375823597,0.0444425542559099,-0.508064392120062,0.164107304123039,0.277502817348416,-1.3210112658737,0.22543929083369,0.50837820421444,0.318864181576532,0.50349910935822,0.53072705663312,0.45988559866569,0.363347760513391,0.328894678420691,-0.037221198689221,0.496664481071681,0.297762231328208,0.565436542247858,-0.392404286470554,0.561853801464516,0.404431205342843,0.438867185213867,0.422428061481723
"99",54.8,0.346206398711908,0.318360432444121,0.640795728317648,0.543947713124328,0.205301151558555,0.401374870307334,0.465492376013505,0.384405905146396,0.600695762822253,0.426551324242153,0.481279261175137,0.460211053111339,0.431132719008267,0.572485487564985,0.476114088094533,0.550043784132811,0.279083219066346,0.309609015375105,0.62557141768437,0.224229182111341,0.743740770310253,0.456879621550774,0.187184501506606,0.183681589063,0.347193339156405,0.176035790519216,0.76617148698051,0.796133488032975,0.220725169546326,0.232867282142603,0.341988274687718,0.0863495301705921,0.599606146567542,0.495175548364057,0.131706908906119,0.267474999119468,0.396690527419361,0.107963655592999,0.190711991508783,0.704983748956579,0.598435664936411,0.170604556297033,0.761715947367734,0.387559535917865,0.417749763789917,0.286949034268488,0.646871243182724,0.446646120494847,0.353354391481003,-0.157186079683079,0.0351948575588994,-0.569893515420893,0.152128496633037,0.276821474989274,-1.32459131789051,0.222872775960578,0.508108208972326,0.315723856159645,0.495347373451941,0.522338161452039,0.452817232126527,0.461406348462119,0.32317865064993,-0.0485500093885387,0.488789816492003,0.293882425353995,0.562709556490475,-0.385132455567277,0.574380943401895,0.408320650613556,0.454574390135317,0.431783673569007
"100",54.9,0.339016041148682,0.31177900525759,0.631165326843815,0.534023805473254,0.186071524115903,0.384445106051309,0.487214460824092,0.390670297784637,0.590692646447299,0.41484734046914,0.461261681821967,0.460787968883183,0.421644427501626,0.586693051583328,0.475250995122396,0.543362370003236,0.269298794552295,0.301024786402547,0.620511555736629,0.246779208650338,0.777394166244993,0.477077869953941,0.242000212975162,0.196922759554471,0.373635230324966,0.194853334855363,0.752583398309935,0.81827134661535,0.242278241093286,0.251059942009358,0.384178801950767,0.0985789367211579,0.632974049642045,0.497999627029671,0.155562113280559,0.291752774542545,0.411315546250566,0.115372140106666,0.2168641215398,0.745653964450332,0.588965840482073,0.182893855614171,0.797563490874774,0.423618923178648,0.441516149726002,0.308316624344543,0.665464690663444,0.49127567764198,0.345862549259238,-0.0941649063139213,0.0262617703250973,-0.593320678503016,0.141631520768498,0.275290404967807,-1.3304565467214,0.220111085649748,0.50948794023443,0.314437252620695,0.490199821087343,0.512724082279663,0.446839024518044,0.515991712622295,0.319430354965678,-0.060205813045933,0.481048434181321,0.291786096216543,0.570160299759604,-0.372515113818893,0.591480673047145,0.414421238136694,0.474562121633598,0.44338781370334
"101",55,0.33248189096994,0.305334056658166,0.622571898248484,0.525756075427638,0.167576127764822,0.36855184513155,0.509159929973248,0.39917537028171,0.581716712738481,0.405108022943779,0.455070733676043,0.462775673230081,0.414362063562639,0.605618078943365,0.478068488189751,0.538937695322899,0.260104490071414,0.293189213017714,0.603556517596311,0.283242019192616,0.802150743437813,0.487341128960383,0.309405564889939,0.208426510823137,0.389552782095271,0.214843919981164,0.758755671387605,0.845654731666759,0.261561234781726,0.275962158710215,0.418586788839442,0.0996448297622303,0.656256316577416,0.501114934586405,0.167334549280164,0.305398659049815,0.423035771105347,0.115477837632456,0.246056407423467,0.773135690470739,0.580002365790868,0.21379805952387,0.835051637829572,0.446104466410709,0.45349792150283,0.319600430499904,0.700965001024431,0.517941781533701,0.338981206958572,-0.0357750112503473,0.0180080972168965,-0.580056488795046,0.132885887558198,0.273218080969959,-1.33825314704895,0.217709378530577,0.512997498896654,0.314749478252072,0.488702778000474,0.502101910473312,0.442014257188805,0.522763787085198,0.318392533686894,-0.0718392382948533,0.473343992625586,0.291614911452865,0.588555234557299,-0.355954267076463,0.612531687971515,0.423316595976944,0.497732484269018,0.456610846978002
"102",55.1,0.327071938864722,0.299232918447591,0.615663180417953,0.521288357899468,0.150153887158618,0.353978495894224,0.531565767656736,0.408680456187669,0.575593949855907,0.398583203387958,0.478161918497461,0.466380951932095,0.410026318547981,0.631149184512348,0.484218465421271,0.538699622988416,0.252261446166089,0.286910298332012,0.588561034294566,0.320482146332344,0.817583870167561,0.492699882647149,0.364543222389579,0.221216197129756,0.402031791915244,0.233199746873992,0.78062917660602,0.872333548103032,0.279860480905628,0.299367455145599,0.441788694575442,0.100062085279073,0.674917140370539,0.500291237701789,0.172997464058509,0.313692512518391,0.435448007265738,0.115099267785775,0.275732272175742,0.796693806940794,0.583838729756989,0.240269731054046,0.872175864159294,0.45736811989638,0.462243662479685,0.325950690753509,0.73444296890067,0.528671726617454,0.332355974421531,0.00537963479594612,0.0107986841418195,-0.538806199982984,0.126123331646499,0.271642209864917,-1.34657842640506,0.216440703633943,0.519219652741407,0.316216952037019,0.491346503038452,0.490688737390307,0.438406205266163,0.495334077208027,0.320807955184022,-0.0830974909390895,0.46558036587456,0.29315114027671,0.61426782402846,-0.336851986557841,0.636329785792836,0.435808471253981,0.5227489275908,0.470778499053312
